449	195	619	812	965
648	970	350	485	262
393	761	276	249	158
991	694	622	574	632
591	241	898	257	98
67	72	267	871	833
392	601	405	475	248
352	710	108	577	802
949	674	833	529	621
297	801	952	371	477
916	337	743	393	159
493	951	645	864	207
640	732	484	95	1000
644	312	314	543	544
792	918	133	990	352
771	375	895	8	143
700	41	698	559	580
915	204	941	593	570
799	787	629	681	426
42	447	59	638	753
665	726	766	99	836
238	492	752	9	421
147	443	225	180	182
502	459	468	496	958
726	608	671	462	727
294	466	809	193	688
171	297	410	416	329
698	635	192	140	556
517	355	720	146	95
94	591	94	123	808
651	231	632	754	644
722	714	875	955	176
100	11	185	325	293
853	903	885	428	262
926	523	681	796	668
645	973	224	348	400
947	391	899	651	63
124	977	413	98	8
110	838	932	990	765
799	5	463	759	266
978	661	544	417	257
887	628	453	528	460
557	124	147	380	822
517	164	432	730	987
748	597	785	932	602
15	976	315	67	181
527	438	292	557	195
295	688	160	542	445
540	506	159	261	481
549	674	753	809	360
442	10	865	918	441
476	393	117	595	527
340	513	502	474	391
801	749	773	606	803
483	737	227	302	317
124	975	150	719	788
863	309	817	124	555
71	919	201	687	717
462	1000	772	809	279
998	87	478	649	166
76	459	936	985	309
697	137	716	386	976
651	327	68	803	316
981	97	279	233	104
65	529	872	618	276
602	204	320	2	280
546	68	506	458	42
947	82	36	127	462
256	325	966	871	847
790	864	312	900	72
323	860	535	501	785
541	357	633	667	530
734	48	49	950	656
299	933	957	469	982
956	699	454	572	146
802	130	606	707	705
769	880	91	607	405
819	477	209	688	315
899	243	624	636	657
290	742	396	694	26
570	696	860	578	266
956	344	624	265	818
630	90	275	402	208
423	192	780	804	858
52	390	166	222	925
981	224	941	57	300
855	572	872	445	731
306	204	239	576	326
394	349	807	174	865
475	912	145	731	343
548	459	421	173	315
443	113	434	85	466
209	721	360	691	47
419	982	456	702	346
551	281	476	909	470
662	231	239	170	240
384	643	469	571	747
833	609	880	467	168
315	174	981	980	139
469	871	818	436	513
59	714	160	995	604
733	631	340	365	613
244	364	816	959	956
312	133	103	303	418
205	535	979	491	6
66	542	19	247	534
364	167	35	784	789
477	523	1000	633	778
13	654	872	140	980
222	23	999	481	79
979	61	8	671	403
60	40	128	553	563
648	182	6	59	549
533	812	419	36	882
207	667	43	121	250
73	771	134	784	349
42	933	652	589	409
20	87	694	53	91
378	814	681	852	166
761	551	518	171	221
846	870	578	803	832
545	915	874	562	436
409	689	912	752	35
719	535	555	556	57
2	943	80	538	446
513	314	333	14	948
278	179	625	35	634
732	264	592	171	274
221	43	193	319	43
775	467	695	616	940
180	2	198	107	602
540	679	779	834	208
288	896	104	697	841
304	658	415	741	218
113	164	765	641	907
72	609	348	592	991
376	744	283	379	355
126	441	400	972	383
420	961	841	46	124
219	855	151	282	157
685	322	368	110	470
401	947	876	19	809
940	622	466	792	286
173	223	465	977	894
506	470	511	203	264
243	166	20	781	119
653	29	760	174	818
857	91	472	430	713
294	44	248	894	501
224	717	773	261	168
875	611	33	238	388
124	351	236	671	677
465	751	92	492	915
908	231	188	757	302
777	583	690	174	27
299	526	909	924	414
119	696	518	390	348
991	325	408	477	402
690	394	284	149	574
401	377	451	994	231
970	275	905	747	556
293	10	492	893	998
783	250	666	181	343
712	118	780	760	130
506	343	318	602	759
594	348	100	175	284
674	876	826	757	640
943	280	589	745	503
879	148	266	114	623
660	937	629	294	735
295	747	964	111	269
200	522	874	123	66
342	227	283	489	742
170	445	954	153	94
167	44	334	972	303
348	80	947	7	137
575	320	767	999	269
978	797	533	519	186
963	222	781	627	642
442	568	114	216	932
387	790	527	687	165
393	841	494	96	80
614	232	133	850	513
207	987	394	146	56
628	98	478	524	576
268	221	415	590	753
556	921	198	158	660
473	81	494	317	676
454	581	961	835	158
729	14	295	115	226
845	566	199	408	11
580	456	920	962	938
199	872	152	549	339
396	295	871	745	869
389	374	927	886	140
432	500	177	176	924
764	227	603	779	382
125	851	215	532	747
195	623	676	307	401
782	595	533	959	495
449	195	619	812	965
648	970	350	485	262
393	761	276	249	158
991	694	622	574	632
591	241	898	257	98
67	72	267	871	833
392	601	405	475	248
352	710	108	577	802
949	674	833	529	621
297	801	952	371	477
916	337	743	393	159
493	951	645	864	207
640	732	484	95	1000
644	312	314	543	544
792	918	133	990	352
771	375	895	8	143
700	41	698	559	580
915	204	941	593	570
799	787	629	681	426
42	447	59	638	753
665	726	766	99	836
238	492	752	9	421
147	443	225	180	182
502	459	468	496	958
726	608	671	462	727
294	466	809	193	688
171	297	410	416	329
698	635	192	140	556
517	355	720	146	95
94	591	94	123	808
651	231	632	754	644
722	714	875	955	176
100	11	185	325	293
853	903	885	428	262
926	523	681	796	668
645	973	224	348	400
947	391	899	651	63
124	977	413	98	8
110	838	932	990	765
799	5	463	759	266
978	661	544	417	257
887	628	453	528	460
557	124	147	380	822
517	164	432	730	987
748	597	785	932	602
15	976	315	67	181
527	438	292	557	195
295	688	160	542	445
540	506	159	261	481
549	674	753	809	360
442	10	865	918	441
476	393	117	595	527
340	513	502	474	391
801	749	773	606	803
483	737	227	302	317
124	975	150	719	788
863	309	817	124	555
71	919	201	687	717
462	1000	772	809	279
998	87	478	649	166
76	459	936	985	309
697	137	716	386	976
651	327	68	803	316
981	97	279	233	104
65	529	872	618	276
602	204	320	2	280
546	68	506	458	42
947	82	36	127	462
256	325	966	871	847
790	864	312	900	72
323	860	535	501	785
541	357	633	667	530
734	48	49	950	656
299	933	957	469	982
956	699	454	572	146
802	130	606	707	705
769	880	91	607	405
819	477	209	688	315
899	243	624	636	657
290	742	396	694	26
570	696	860	578	266
956	344	624	265	818
630	90	275	402	208
423	192	780	804	858
52	390	166	222	925
981	224	941	57	300
855	572	872	445	731
306	204	239	576	326
394	349	807	174	865
475	912	145	731	343
548	459	421	173	315
443	113	434	85	466
209	721	360	691	47
419	982	456	702	346
551	281	476	909	470
662	231	239	170	240
384	643	469	571	747
833	609	880	467	168
315	174	981	980	139
469	871	818	436	513
59	714	160	995	604
733	631	340	365	613
244	364	816	959	956
312	133	103	303	418
205	535	979	491	6
66	542	19	247	534
364	167	35	784	789
477	523	1000	633	778
13	654	872	140	980
222	23	999	481	79
979	61	8	671	403
60	40	128	553	563
648	182	6	59	549
533	812	419	36	882
207	667	43	121	250
73	771	134	784	349
42	933	652	589	409
20	87	694	53	91
378	814	681	852	166
761	551	518	171	221
846	870	578	803	832
545	915	874	562	436
409	689	912	752	35
719	535	555	556	57
2	943	80	538	446
513	314	333	14	948
278	179	625	35	634
732	264	592	171	274
221	43	193	319	43
775	467	695	616	940
180	2	198	107	602
540	679	779	834	208
288	896	104	697	841
304	658	415	741	218
113	164	765	641	907
72	609	348	592	991
376	744	283	379	355
126	441	400	972	383
420	961	841	46	124
219	855	151	282	157
685	322	368	110	470
401	947	876	19	809
940	622	466	792	286
173	223	465	977	894
506	470	511	203	264
243	166	20	781	119
653	29	760	174	818
857	91	472	430	713
294	44	248	894	501
224	717	773	261	168
875	611	33	238	388
124	351	236	671	677
465	751	92	492	915
908	231	188	757	302
777	583	690	174	27
299	526	909	924	414
119	696	518	390	348
991	325	408	477	402
690	394	284	149	574
401	377	451	994	231
970	275	905	747	556
293	10	492	893	998
783	250	666	181	343
712	118	780	760	130
506	343	318	602	759
594	348	100	175	284
674	876	826	757	640
943	280	589	745	503
879	148	266	114	623
660	937	629	294	735
295	747	964	111	269
200	522	874	123	66
342	227	283	489	742
170	445	954	153	94
167	44	334	972	303
348	80	947	7	137
575	320	767	999	269
978	797	533	519	186
963	222	781	627	642
442	568	114	216	932
387	790	527	687	165
393	841	494	96	80
614	232	133	850	513
207	987	394	146	56
628	98	478	524	576
268	221	415	590	753
556	921	198	158	660
473	81	494	317	676
454	581	961	835	158
729	14	295	115	226
845	566	199	408	11
580	456	920	962	938
199	872	152	549	339
396	295	871	745	869
389	374	927	886	140
432	500	177	176	924
764	227	603	779	382
125	851	215	532	747
195	623	676	307	401
782	595	533	959	495
449	195	619	812	965
648	970	350	485	262
393	761	276	249	158
991	694	622	574	632
591	241	898	257	98
67	72	267	871	833
392	601	405	475	248
352	710	108	577	802
949	674	833	529	621
297	801	952	371	477
916	337	743	393	159
493	951	645	864	207
640	732	484	95	1000
644	312	314	543	544
792	918	133	990	352
771	375	895	8	143
700	41	698	559	580
915	204	941	593	570
799	787	629	681	426
42	447	59	638	753
665	726	766	99	836
238	492	752	9	421
147	443	225	180	182
502	459	468	496	958
726	608	671	462	727
294	466	809	193	688
171	297	410	416	329
698	635	192	140	556
517	355	720	146	95
94	591	94	123	808
651	231	632	754	644
722	714	875	955	176
100	11	185	325	293
853	903	885	428	262
926	523	681	796	668
645	973	224	348	400
947	391	899	651	63
124	977	413	98	8
110	838	932	990	765
799	5	463	759	266
978	661	544	417	257
887	628	453	528	460
557	124	147	380	822
517	164	432	730	987
748	597	785	932	602
15	976	315	67	181
527	438	292	557	195
295	688	160	542	445
540	506	159	261	481
549	674	753	809	360
442	10	865	918	441
476	393	117	595	527
340	513	502	474	391
801	749	773	606	803
483	737	227	302	317
124	975	150	719	788
863	309	817	124	555
71	919	201	687	717
462	1000	772	809	279
998	87	478	649	166
76	459	936	985	309
697	137	716	386	976
651	327	68	803	316
981	97	279	233	104
65	529	872	618	276
602	204	320	2	280
546	68	506	458	42
947	82	36	127	462
256	325	966	871	847
790	864	312	900	72
323	860	535	501	785
541	357	633	667	530
734	48	49	950	656
299	933	957	469	982
956	699	454	572	146
802	130	606	707	705
769	880	91	607	405
819	477	209	688	315
899	243	624	636	657
290	742	396	694	26
570	696	860	578	266
956	344	624	265	818
630	90	275	402	208
423	192	780	804	858
52	390	166	222	925
981	224	941	57	300
855	572	872	445	731
306	204	239	576	326
394	349	807	174	865
475	912	145	731	343
548	459	421	173	315
443	113	434	85	466
209	721	360	691	47
419	982	456	702	346
551	281	476	909	470
662	231	239	170	240
384	643	469	571	747
833	609	880	467	168
315	174	981	980	139
469	871	818	436	513
59	714	160	995	604
733	631	340	365	613
244	364	816	959	956
312	133	103	303	418
205	535	979	491	6
66	542	19	247	534
364	167	35	784	789
477	523	1000	633	778
13	654	872	140	980
222	23	999	481	79
979	61	8	671	403
60	40	128	553	563
648	182	6	59	549
533	812	419	36	882
207	667	43	121	250
73	771	134	784	349
42	933	652	589	409
20	87	694	53	91
378	814	681	852	166
761	551	518	171	221
846	870	578	803	832
545	915	874	562	436
409	689	912	752	35
719	535	555	556	57
2	943	80	538	446
513	314	333	14	948
278	179	625	35	634
732	264	592	171	274
221	43	193	319	43
775	467	695	616	940
180	2	198	107	602
540	679	779	834	208
288	896	104	697	841
304	658	415	741	218
113	164	765	641	907
72	609	348	592	991
376	744	283	379	355
126	441	400	972	383
420	961	841	46	124
219	855	151	282	157
685	322	368	110	470
401	947	876	19	809
940	622	466	792	286
173	223	465	977	894
506	470	511	203	264
243	166	20	781	119
653	29	760	174	818
857	91	472	430	713
294	44	248	894	501
224	717	773	261	168
875	611	33	238	388
124	351	236	671	677
465	751	92	492	915
908	231	188	757	302
777	583	690	174	27
299	526	909	924	414
119	696	518	390	348
991	325	408	477	402
690	394	284	149	574
401	377	451	994	231
970	275	905	747	556
293	10	492	893	998
783	250	666	181	343
712	118	780	760	130
506	343	318	602	759
594	348	100	175	284
674	876	826	757	640
943	280	589	745	503
879	148	266	114	623
660	937	629	294	735
295	747	964	111	269
200	522	874	123	66
342	227	283	489	742
170	445	954	153	94
167	44	334	972	303
348	80	947	7	137
575	320	767	999	269
978	797	533	519	186
963	222	781	627	642
442	568	114	216	932
387	790	527	687	165
393	841	494	96	80
614	232	133	850	513
207	987	394	146	56
628	98	478	524	576
268	221	415	590	753
556	921	198	158	660
473	81	494	317	676
454	581	961	835	158
729	14	295	115	226
845	566	199	408	11
580	456	920	962	938
199	872	152	549	339
396	295	871	745	869
389	374	927	886	140
432	500	177	176	924
764	227	603	779	382
125	851	215	532	747
195	623	676	307	401
782	595	533	959	495
449	195	619	812	965
648	970	350	485	262
393	761	276	249	158
